"","...1","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"447",447,"Umzingwane",2017,"04",8.590912,13.8327,6.386182,"G",0,0,0,0,0,0,1,1,1
"448",448,"Umzingwane",2017,"05",4.961274,7.495907,3.227634,"H",0,0,0,0,0,0,1,1,1
"449",449,"Wedza",2016,"10",2.525477,3.504717,2.345762,"A",0,0,0,0,0,0,1,1,1
"450",450,"Wedza",2016,"11",6.985131,16.65168,2.352605,"B",0,0,0,0,0,0,1,1,1
"451",451,"Wedza",2016,"12",19.32304,25.17249,7.450671,"C",0,0,0,0,1,0,1,0,1
"452",452,"Wedza",2017,"01",24.49458,25.37106,22.90234,"D",1,0,1,0,1,0,0,0,0
"453",453,"Wedza",2017,"02",22.91565,24.88394,19.66644,"E",1,1,0,0,0,0,0,0,1
"454",454,"Wedza",2017,"03",17.4247,25.24631,9.973503,"F",0,0,0,0,1,0,1,0,1
"455",455,"Wedza",2017,"04",7.192604,8.905007,5.57389,"G",0,0,0,0,0,0,1,1,1
"456",456,"Wedza",2017,"05",5.080983,6.888578,3.692043,"H",0,0,0,0,0,0,1,1,1
"457",457,"Zaka",2016,"10",2.427895,3.231101,2.22254,"A",0,0,0,0,0,0,1,1,1
"458",458,"Zaka",2016,"11",5.129771,15.8925,2.241513,"B",0,0,0,0,0,0,1,1,1
"459",459,"Zaka",2016,"12",16.1826,24.55207,3.00034,"C",0,1,0,0,0,0,1,0,1
"460",460,"Zaka",2017,"01",23.01065,25.37505,17.04861,"D",1,0,0,0,1,0,0,0,1
"461",461,"Zaka",2017,"02",18.41416,23.82566,13.80848,"E",0,1,0,0,0,0,1,0,1
"462",462,"Zaka",2017,"03",18.56961,24.39438,12.04411,"F",0,1,0,0,0,0,1,0,1
"463",463,"Zaka",2017,"04",10.38814,16.4677,7.03997,"G",0,0,0,0,0,0,1,1,1
"464",464,"Zaka",2017,"05",7.557693,10.94963,5.012054,"H",0,0,0,0,0,0,1,1,1
"465",465,"Zvimba",2016,"10",2.391734,2.99124,2.254294,"A",0,0,0,0,0,0,1,1,1
"466",466,"Zvimba",2016,"11",6.558598,15.653,2.297366,"B",0,0,0,0,0,0,1,1,1
"467",467,"Zvimba",2016,"12",20.4838,25.13015,9.804389,"C",1,0,0,0,1,0,0,0,1
"468",468,"Zvimba",2017,"01",25.17941,25.35445,24.97068,"D",0,0,1,1,1,0,0,0,0
"469",469,"Zvimba",2017,"02",24.92449,25.32219,23.59511,"E",1,0,1,0,1,0,0,0,0
"470",470,"Zvimba",2017,"03",19.23493,25.20967,12.52634,"F",0,0,0,0,1,0,1,0,1
"471",471,"Zvimba",2017,"04",10.73161,16.69992,7.910719,"G",0,0,0,0,0,0,1,1,1
"472",472,"Zvimba",2017,"05",6.629347,8.77959,4.977891,"H",0,0,0,0,0,0,1,1,1
"473",473,"Zvishavane",2016,"10",2.533095,4.260405,2.222343,"A",0,0,0,0,0,0,1,1,1
"474",474,"Zvishavane",2016,"11",4.509583,14.53276,2.239983,"B",0,0,0,0,0,0,1,1,1
"475",475,"Zvishavane",2016,"12",14.46532,25.12096,2.642418,"C",0,0,0,0,1,0,1,0,1
"476",476,"Zvishavane",2017,"01",22.24136,25.24713,18.91915,"D",1,0,0,0,1,0,0,0,1
"477",477,"Zvishavane",2017,"02",20.73762,24.48567,13.42888,"E",1,1,0,0,0,0,0,0,1
"478",478,"Zvishavane",2017,"03",16.70164,24.42433,8.715304,"F",0,1,0,0,0,0,1,0,1
"479",479,"Zvishavane",2017,"04",7.216598,13.79286,4.74979,"G",0,0,0,0,0,0,1,1,1
"480",480,"Zvishavane",2017,"05",5.025658,7.763006,3.495654,"H",0,0,0,0,0,0,1,1,1
