"","...1","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"438",438,"UMP",2017,"03",0.72957772268703,0.902272493702009,0.561579171516039,"F",1,0,1,0,1,0,0,0,0
"439",439,"UMP",2017,"04",0.376171474747316,0.477309408487682,0.303998977637464,"G",0,1,0,0,0,0,1,0,1
"440",440,"UMP",2017,"05",0.227476529628309,0.315801388470463,0.171528799202404,"H",0,0,0,0,0,0,1,1,1
"441",441,"Umzingwane",2016,"10",0.100221055186499,0.116538652580425,0.0903596317833158,"A",0,0,0,0,0,0,1,1,1
"442",442,"Umzingwane",2016,"11",0.132745442726947,0.219973062729575,0.0895516138691875,"B",0,0,0,0,0,0,1,1,1
"443",443,"Umzingwane",2016,"12",0.51797626663303,0.968722598899199,0.128888731792642,"C",1,0,0,0,1,0,0,0,1
"444",444,"Umzingwane",2017,"01",0.961544486908607,0.99538842325765,0.913279703425757,"D",0,0,0,1,1,1,0,0,0
"445",445,"Umzingwane",2017,"02",0.931120307859105,0.994879767982725,0.747547517349909,"E",0,0,1,1,1,0,0,0,0
"446",446,"Umzingwane",2017,"03",0.772520010453543,0.977667086613617,0.496260555963995,"F",1,0,1,0,1,0,0,0,0
"447",447,"Umzingwane",2017,"04",0.346890322811869,0.429902793417708,0.273913345586269,"G",0,1,0,0,0,0,1,0,1
"448",448,"Umzingwane",2017,"05",0.223976711016269,0.335939829827314,0.14242130905206,"H",0,0,0,0,0,0,1,1,1
"449",449,"Wedza",2016,"10",0.102655085671589,0.114708293039435,0.0963427969789291,"A",0,0,0,0,0,0,1,1,1
"450",450,"Wedza",2016,"11",0.233965417001413,0.498736496847306,0.0974001383671846,"B",0,1,0,0,0,0,1,0,1
"451",451,"Wedza",2016,"12",0.738932973472186,0.980007657562136,0.309120260800481,"C",1,0,0,0,1,0,0,0,1
"452",452,"Wedza",2017,"01",0.986021451449928,0.999496079055717,0.957053118104892,"D",0,0,0,1,1,1,0,0,0
"453",453,"Wedza",2017,"02",0.935035619028896,0.993373602332555,0.845587211681588,"E",0,0,0,1,1,1,0,0,0
"454",454,"Wedza",2017,"03",0.757679354298324,0.997658118692749,0.484485787685676,"F",1,0,1,0,1,0,0,0,0
"455",455,"Wedza",2017,"04",0.312715112927516,0.40845348063285,0.258732573839581,"G",0,1,0,0,0,0,1,0,1
"456",456,"Wedza",2017,"05",0.219707893946219,0.30338142500918,0.159309892940147,"H",0,0,0,0,0,0,1,1,1
"457",457,"Zaka",2016,"10",0.0976454995463045,0.108259929144218,0.0913350330149373,"A",0,0,0,0,0,0,1,1,1
"458",458,"Zaka",2016,"11",0.160723400304854,0.326426704479101,0.0916773455123871,"B",0,0,0,0,0,0,1,1,1
"459",459,"Zaka",2016,"12",0.613688100232683,0.924735612652378,0.167683033182526,"C",1,0,0,0,1,0,0,0,1
"460",460,"Zaka",2017,"01",0.938398319208888,0.994915354991432,0.829573424737019,"D",0,0,0,1,1,1,0,0,0
"461",461,"Zaka",2017,"02",0.752563790256345,0.901821315820571,0.604264745372766,"E",1,0,1,0,1,0,0,0,0
"462",462,"Zaka",2017,"03",0.80368820384527,0.931229357737542,0.609803659706765,"F",0,0,1,1,1,0,0,0,0
"463",463,"Zaka",2017,"04",0.432546076179385,0.529946397625865,0.338710156343063,"G",1,1,0,0,0,0,0,0,1
"464",464,"Zaka",2017,"05",0.347695805966206,0.49725102142956,0.222643574161696,"H",0,1,0,0,0,0,1,0,1
"465",465,"Zvimba",2016,"10",0.0969524858409954,0.101640555907485,0.0935887470785585,"A",0,0,0,0,0,0,1,1,1
"466",466,"Zvimba",2016,"11",0.207561951265719,0.463031131317127,0.0952442155746509,"B",0,1,0,0,0,0,1,0,1
"467",467,"Zvimba",2016,"12",0.770016453270576,0.989494036700383,0.419207024067777,"C",1,0,1,0,1,0,0,0,0
"468",468,"Zvimba",2017,"01",0.996378637621527,0.999479023242762,0.990436953061035,"D",0,0,0,1,1,1,0,0,0
"469",469,"Zvimba",2017,"02",0.993219459921658,0.997966087953577,0.973751036571253,"E",0,0,0,1,1,1,0,0,0
"470",470,"Zvimba",2017,"03",0.826154487065873,0.99609474733244,0.62803575347004,"F",0,0,1,1,1,0,0,0,0
"471",471,"Zvimba",2017,"04",0.455575979197244,0.560161708658988,0.384937290329406,"G",1,1,0,0,0,0,0,0,1
"472",472,"Zvimba",2017,"05",0.297573982131488,0.40213623941651,0.215692907718754,"H",0,1,0,0,0,0,1,0,1
"473",473,"Zvishavane",2016,"10",0.101239484365393,0.125104260513912,0.0916756995529779,"A",0,0,0,0,0,0,1,1,1
"474",474,"Zvishavane",2016,"11",0.146605938706593,0.292699235695231,0.0921116788084685,"B",0,0,0,0,0,0,1,1,1
"475",475,"Zvishavane",2016,"12",0.521097480601321,0.877935826927626,0.139804552195912,"C",1,0,0,0,1,0,0,0,1
"476",476,"Zvishavane",2017,"01",0.921421287749566,0.990451767064033,0.832503644768757,"D",0,0,0,1,1,1,0,0,0
"477",477,"Zvishavane",2017,"02",0.904460106245672,0.992731105928556,0.64694583848083,"E",0,0,1,1,1,0,0,0,0
"478",478,"Zvishavane",2017,"03",0.747586169634179,0.966901577999544,0.439414381601645,"F",1,0,1,0,1,0,0,0,0
"479",479,"Zvishavane",2017,"04",0.290292280156409,0.365554645142027,0.217580069405019,"G",0,0,0,0,0,0,1,1,1
"480",480,"Zvishavane",2017,"05",0.228275280106068,0.345402367917417,0.150511989057249,"H",0,0,0,0,0,0,1,1,1
